mine_id,grid_x,grid_y,latitude,longitude,B02_Blue,B03_Green,B04_Red,B08_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,NDBI,iron_oxide_index,clay_mineral_index,ferrous_index,exploration_potential_score,potential_class,spectral_zone_type,is_synthetic
MOIL-DB-01,400.0,-600.0,21.54241,79.708083,0.0458,0.0745,0.032,0.6525,0.1455,0.0832,0.9065,-0.7951,-0.6354,0.699,1.748,2.55,42.0,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,400.0,-500.0,21.543308,79.708083,0.1296,0.1775,0.1644,0.2433,0.3065,0.3008,0.1936,-0.1564,0.1149,1.268,1.019,2.339,59.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,400.0,-400.0,21.544207,79.708083,0.0337,0.061,0.0466,0.5319,0.1811,0.0652,0.8389,-0.7942,-0.4919,1.383,2.778,1.65,68.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,400.0,-300.0,21.545105,79.708083,0.0313,0.0742,0.0422,0.6319,0.1762,0.1096,0.8747,-0.7897,-0.5639,1.348,1.608,2.037,50.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,400.0,-200.0,21.546003,79.708083,0.0824,0.1309,0.1875,0.238,0.2917,0.2734,0.1187,-0.2902,0.1014,2.275,1.067,1.924,76.6,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,400.0,-100.0,21.546902,79.708083,0.0425,0.0779,0.0491,0.654,0.1553,0.1049,0.8603,-0.7871,-0.6163,1.155,1.48,1.824,48.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,400.0,0.0,21.5478,79.708083,0.0464,0.0818,0.0532,0.6434,0.1549,0.1059,0.8473,-0.7745,-0.6119,1.146,1.462,1.778,50.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,400.0,100.0,21.548698,79.708083,0.0575,0.1023,0.1455,0.1411,0.3286,0.2297,-0.0151,-0.1593,0.399,2.531,1.43,3.032,92.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,200.0,21.549597,79.708083,0.0424,0.0844,0.1369,0.203,0.3023,0.1988,0.1946,-0.4127,0.1966,3.228,1.52,2.106,97.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,300.0,21.550495,79.708083,0.0565,0.0716,0.1853,0.1695,0.3551,0.1816,-0.0445,-0.4059,0.3537,3.281,1.956,2.481,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,400.0,21.551393,79.708083,0.0561,0.0909,0.1223,0.1616,0.2858,0.1824,0.1385,-0.2802,0.2777,2.178,1.567,2.512,91.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,500.0,21.552292,79.708083,0.0619,0.0915,0.1428,0.1943,0.3799,0.2776,0.1531,-0.3596,0.3231,2.307,1.369,2.596,92.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,600.0,21.55319,79.708083,0.0423,0.0664,0.1694,0.1645,0.2513,0.208,-0.0147,-0.4249,0.2088,4.001,1.208,1.92,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,700.0,21.554088,79.708083,0.0424,0.0865,0.169,0.1406,0.3076,0.2372,-0.0917,-0.2384,0.3724,3.982,1.297,2.699,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,800.0,21.554986,79.708083,0.0642,0.1085,0.2183,0.1927,0.3583,0.1894,-0.0622,-0.2795,0.3006,3.398,1.892,2.357,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,900.0,21.555885,79.708083,0.0612,0.0939,0.1765,0.1631,0.2488,0.2225,-0.0395,-0.269,0.2081,2.881,1.118,2.058,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,1000.0,21.556783,79.708083,0.0659,0.1096,0.1437,0.2318,0.2496,0.2824,0.2347,-0.358,0.0369,2.18,0.884,1.84,78.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,1100.0,21.557681,79.708083,0.0733,0.061,0.1498,0.1451,0.3794,0.2271,-0.016,-0.4077,0.4467,2.044,1.671,3.022,93.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,400.0,1200.0,21.55858,79.708083,0.0665,0.0717,0.2134,0.1674,0.2764,0.2146,-0.1207,-0.4002,0.2456,3.209,1.288,1.987,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,-1200.0,21.53702,79.709054,0.0206,0.0918,0.0313,0.5956,0.1658,0.067,0.9002,-0.7328,-0.5645,1.521,2.475,3.216,59.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,-1100.0,21.537919,79.709054,0.1223,0.1206,0.1853,0.288,0.3013,0.2872,0.217,-0.4098,0.0225,1.515,1.049,1.697,58.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,500.0,-1000.0,21.538817,79.709054,0.0893,0.1663,0.1813,0.2576,0.3822,0.2415,0.1737,-0.2152,0.1948,2.031,1.582,2.401,74.2,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,500.0,-900.0,21.539715,79.709054,0.0475,0.0888,0.032,0.6092,0.129,0.0697,0.9003,-0.7456,-0.6505,0.672,1.85,2.99,41.2,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,-800.0,21.540614,79.709054,0.0203,0.0554,0.0445,0.7198,0.1492,0.061,0.8835,-0.8571,-0.6567,2.19,2.445,1.451,68.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,-700.0,21.541512,79.709054,0.0356,0.0815,0.0679,0.5256,0.1493,0.0598,0.7713,-0.7316,-0.5575,1.908,2.496,1.485,69.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,-600.0,21.54241,79.709054,0.0296,0.1062,0.0689,0.4618,0.2193,0.0678,0.7404,-0.6261,-0.356,2.323,3.235,2.017,86.9,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,-500.0,21.543308,79.709054,0.0433,0.0966,0.0611,0.5759,0.2116,0.1053,0.8081,-0.7128,-0.4626,1.411,2.01,1.947,56.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,-400.0,21.544207,79.709054,0.1369,0.1777,0.1932,0.2852,0.3941,0.3181,0.1923,-0.2323,0.1603,1.411,1.239,2.301,64.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,500.0,-300.0,21.545105,79.709054,0.1177,0.1784,0.1785,0.2996,0.3548,0.2466,0.2532,-0.2534,0.0844,1.516,1.439,2.184,67.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,500.0,-200.0,21.546003,79.709054,0.1256,0.139,0.19,0.2685,0.351,0.2447,0.1711,-0.3179,0.1331,1.513,1.434,2.039,70.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,500.0,-100.0,21.546902,79.709054,0.0408,0.06,0.0513,0.6145,0.1386,0.1126,0.8459,-0.8222,-0.6319,1.258,1.231,1.394,44.9,Low Potential / Barren,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,0.0,21.5478,79.709054,0.0235,0.0734,0.0491,0.4527,0.1232,0.0539,0.8044,-0.721,-0.5722,2.093,2.286,1.768,72.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,100.0,21.548698,79.709054,0.0301,0.1125,0.0524,0.6552,0.1887,0.0864,0.852,-0.7069,-0.5528,1.741,2.184,2.437,66.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,200.0,21.549597,79.709054,0.0363,0.077,0.0474,0.6764,0.1763,0.0764,0.8689,-0.7956,-0.5864,1.305,2.308,1.884,64.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,500.0,300.0,21.550495,79.709054,0.0472,0.0848,0.1452,0.2356,0.3087,0.181,0.2372,-0.4707,0.1344,3.078,1.706,1.894,96.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,400.0,21.551393,79.709054,0.0437,0.0742,0.1292,0.2294,0.3596,0.2868,0.2794,-0.5111,0.2211,2.956,1.254,2.142,88.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,500.0,21.552292,79.709054,0.0683,0.0923,0.2123,0.2346,0.3628,0.2748,0.0499,-0.4355,0.2146,3.111,1.321,1.981,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,600.0,21.55319,79.709054,0.0669,0.0601,0.163,0.2036,0.3166,0.2703,0.1108,-0.5442,0.2173,2.437,1.171,1.924,90.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,700.0,21.554088,79.709054,0.0728,0.0899,0.1222,0.1769,0.272,0.2173,0.183,-0.326,0.2118,1.68,1.252,2.273,82.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,800.0,21.554986,79.709054,0.0647,0.0633,0.1222,0.1837,0.3511,0.1834,0.2009,-0.4873,0.313,1.889,1.915,2.429,97.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,900.0,21.555885,79.709054,0.074,0.0792,0.1318,0.1967,0.3733,0.2397,0.1976,-0.426,0.3097,1.782,1.558,2.498,91.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,1000.0,21.556783,79.709054,0.0675,0.1008,0.1999,0.1473,0.3437,0.2844,-0.1515,-0.1874,0.4,2.964,1.208,2.838,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,1100.0,21.557681,79.709054,0.068,0.1018,0.1686,0.1719,0.3347,0.2341,0.0098,-0.256,0.3213,2.478,1.429,2.551,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,500.0,1200.0,21.55858,79.709054,0.0758,0.1087,0.202,0.2393,0.2888,0.2785,0.0845,-0.3752,0.0938,2.664,1.037,1.745,89.9,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,-1200.0,21.53702,79.710025,0.0871,0.1573,0.1964,0.3122,0.3489,0.3313,0.2276,-0.3299,0.0556,2.255,1.053,1.919,66.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,600.0,-1100.0,21.537919,79.710025,0.1298,0.1655,0.2176,0.2555,0.3897,0.278,0.0801,-0.2137,0.208,1.676,1.402,2.286,69.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,600.0,-1000.0,21.538817,79.710025,0.0366,0.061,0.0326,0.5489,0.2133,0.0871,0.8879,-0.7999,-0.4403,0.891,2.449,2.261,52.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-900.0,21.539715,79.710025,0.0373,0.1171,0.0448,0.4654,0.1981,0.0994,0.8245,-0.5981,-0.4029,1.201,1.993,3.04,51.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-800.0,21.540614,79.710025,0.0298,0.0632,0.0493,0.6299,0.1779,0.0806,0.8548,-0.8177,-0.5596,1.655,2.206,1.564,58.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-700.0,21.541512,79.710025,0.0232,0.0987,0.0594,0.4531,0.1471,0.0564,0.7683,-0.6422,-0.5099,2.555,2.605,1.987,78.1,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-600.0,21.54241,79.710025,0.0378,0.0826,0.0485,0.7105,0.186,0.0618,0.8721,-0.7917,-0.5851,1.284,3.009,1.964,66.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-500.0,21.543308,79.710025,0.0432,0.0796,0.0424,0.7176,0.2136,0.1159,0.8885,-0.8002,-0.5413,0.98,1.843,2.177,45.8,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-400.0,21.544207,79.710025,0.0941,0.1465,0.2266,0.2937,0.399,0.3305,0.129,-0.3343,0.152,2.409,1.207,2.005,75.9,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,600.0,-300.0,21.545105,79.710025,0.0279,0.07,0.0441,0.5318,0.1449,0.1027,0.8469,-0.7674,-0.5717,1.583,1.411,1.859,48.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,-200.0,21.546003,79.710025,0.1237,0.1694,0.1653,0.2262,0.32,0.245,0.1556,-0.1435,0.1717,1.336,1.306,2.44,65.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,600.0,-100.0,21.546902,79.710025,0.0403,0.0944,0.0443,0.5846,0.184,0.0584,0.8591,-0.722,-0.5212,1.1,3.153,2.446,70.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,0.0,21.5478,79.710025,0.1334,0.1405,0.2241,0.2451,0.2858,0.28,0.0448,-0.2711,0.0767,1.679,1.021,1.793,70.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,600.0,100.0,21.548698,79.710025,0.0446,0.0677,0.0664,0.5795,0.1249,0.052,0.7944,-0.7908,-0.6454,1.489,2.404,1.235,67.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,200.0,21.549597,79.710025,0.0364,0.0556,0.0669,0.6439,0.2001,0.0909,0.8118,-0.841,-0.5258,1.838,2.202,1.142,68.4,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,300.0,21.550495,79.710025,0.0316,0.0976,0.0691,0.6249,0.1542,0.07,0.8008,-0.7299,-0.6042,2.185,2.203,1.658,73.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,400.0,21.551393,79.710025,0.0256,0.1064,0.0486,0.5698,0.1948,0.0604,0.8428,-0.6852,-0.4906,1.903,3.226,2.531,86.1,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,600.0,500.0,21.552292,79.710025,0.0587,0.0618,0.187,0.1458,0.2522,0.2729,-0.1238,-0.4048,0.2673,3.189,0.924,2.06,93.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,600.0,21.55319,79.710025,0.0577,0.07,0.1793,0.1919,0.2975,0.2796,0.0341,-0.4652,0.2157,3.106,1.064,1.941,94.9,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,700.0,21.554088,79.710025,0.07,0.0676,0.1771,0.1489,0.2743,0.2801,-0.0865,-0.3756,0.2963,2.53,0.979,2.224,90.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,800.0,21.554986,79.710025,0.0585,0.1046,0.1366,0.1605,0.2894,0.2203,0.0806,-0.2109,0.2864,2.336,1.314,2.568,92.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,900.0,21.555885,79.710025,0.0698,0.09,0.1753,0.2002,0.3425,0.2782,0.0663,-0.38,0.2621,2.511,1.231,2.224,96.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,1000.0,21.556783,79.710025,0.0566,0.1001,0.1695,0.2122,0.3625,0.1835,0.1119,-0.3588,0.2615,2.995,1.975,2.299,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,1100.0,21.557681,79.710025,0.0619,0.1095,0.1696,0.2264,0.266,0.2465,0.1434,-0.3482,0.0804,2.742,1.079,1.82,96.4,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,600.0,1200.0,21.55858,79.710025,0.0748,0.0816,0.1687,0.1482,0.2459,0.2316,-0.0646,-0.29,0.2479,2.255,1.062,2.143,92.1,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,-1200.0,21.53702,79.710996,0.0479,0.0961,0.0631,0.6484,0.1901,0.1038,0.8227,-0.7418,-0.5465,1.315,1.831,1.817,49.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,-1100.0,21.537919,79.710996,0.0337,0.0611,0.0638,0.462,0.1467,0.0864,0.7575,-0.7663,-0.5179,1.89,1.699,1.277,55.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,-1000.0,21.538817,79.710996,0.0436,0.0758,0.0586,0.7015,0.1739,0.0823,0.8459,-0.8049,-0.6027,1.344,2.112,1.542,53.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,-900.0,21.539715,79.710996,0.0293,0.1135,0.0619,0.6405,0.1789,0.1179,0.8238,-0.6989,-0.5633,2.109,1.518,2.113,53.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,-800.0,21.540614,79.710996,0.097,0.1345,0.2193,0.2997,0.3636,0.2982,0.1549,-0.3804,0.0963,2.262,1.219,1.826,71.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,-700.0,21.541512,79.710996,0.0824,0.1352,0.2067,0.3013,0.3888,0.2415,0.1861,-0.3805,0.1268,2.509,1.61,1.944,79.5,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,-600.0,21.54241,79.710996,0.131,0.1245,0.1915,0.2294,0.359,0.2636,0.0902,-0.2963,0.2202,1.461,1.362,2.215,67.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,-500.0,21.543308,79.710996,0.1157,0.1418,0.1733,0.29,0.3972,0.2528,0.2518,-0.3432,0.1559,1.498,1.571,2.188,66.1,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,-400.0,21.544207,79.710996,0.0845,0.1517,0.2265,0.2451,0.3445,0.2393,0.0394,-0.2354,0.1686,2.68,1.44,2.075,84.4,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,-300.0,21.545105,79.710996,0.0205,0.1138,0.0571,0.5399,0.2081,0.0628,0.8088,-0.6519,-0.4435,2.789,3.314,2.379,91.1,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,-200.0,21.546003,79.710996,0.1366,0.1385,0.2349,0.2838,0.4172,0.3104,0.0943,-0.3439,0.1904,1.72,1.344,2.06,71.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,-100.0,21.546902,79.710996,0.1311,0.1289,0.2154,0.27,0.3791,0.3118,0.1126,-0.3539,0.168,1.642,1.216,2.002,68.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,0.0,21.5478,79.710996,0.045,0.1093,0.0465,0.6901,0.192,0.1087,0.8737,-0.7265,-0.5647,1.032,1.765,2.629,47.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,100.0,21.548698,79.710996,0.0235,0.0759,0.0623,0.4733,0.1741,0.1101,0.7675,-0.7235,-0.4622,2.65,1.581,1.587,67.2,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,200.0,21.549597,79.710996,0.1364,0.1787,0.1858,0.2967,0.2978,0.3127,0.2299,-0.2482,0.0019,1.362,0.952,1.966,60.0,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,700.0,300.0,21.550495,79.710996,0.0458,0.0649,0.0569,0.6623,0.1402,0.1073,0.8417,-0.8215,-0.6505,1.242,1.307,1.352,46.5,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,400.0,21.551393,79.710996,0.0385,0.1049,0.0513,0.6115,0.1213,0.0867,0.8452,-0.707,-0.6689,1.333,1.399,2.244,49.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,500.0,21.552292,79.710996,0.0401,0.0619,0.0397,0.6541,0.1368,0.0791,0.8857,-0.8272,-0.6541,0.989,1.729,1.769,50.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,700.0,600.0,21.55319,79.710996,0.05,0.0873,0.2187,0.2252,0.2777,0.2205,0.0147,-0.4415,0.1044,4.372,1.259,1.632,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,700.0,21.554088,79.710996,0.0767,0.1049,0.1361,0.2229,0.2817,0.2398,0.242,-0.36,0.1164,1.773,1.174,2.035,73.8,Medium Potential Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,800.0,21.554986,79.710996,0.0402,0.1099,0.1961,0.1642,0.3357,0.2123,-0.0886,-0.1979,0.3432,4.878,1.582,2.606,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,900.0,21.555885,79.710996,0.0436,0.0813,0.1814,0.149,0.3126,0.2366,-0.0981,-0.2941,0.3545,4.162,1.321,2.546,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,1000.0,21.556783,79.710996,0.0651,0.0722,0.1221,0.1725,0.2958,0.2499,0.1712,-0.4097,0.2633,1.874,1.184,2.307,83.2,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,1100.0,21.557681,79.710996,0.0772,0.0702,0.1887,0.1497,0.2667,0.236,-0.1152,-0.3618,0.2808,2.445,1.13,2.153,96.6,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,700.0,1200.0,21.55858,79.710996,0.0683,0.1029,0.1944,0.1415,0.3358,0.2707,-0.1573,-0.1579,0.4069,2.845,1.24,2.902,98.0,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,800.0,-1200.0,21.53702,79.711967,0.049,0.0503,0.0627,0.5404,0.185,0.0985,0.7919,-0.8297,-0.4898,1.281,1.878,1.144,50.0,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,-1100.0,21.537919,79.711967,0.1397,0.1262,0.1726,0.3092,0.2967,0.2658,0.2836,-0.4203,-0.0207,1.235,1.116,1.691,53.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,-1000.0,21.538817,79.711967,0.0437,0.1168,0.0616,0.678,0.2149,0.0888,0.8335,-0.706,-0.5186,1.408,2.422,2.214,58.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,-900.0,21.539715,79.711967,0.1257,0.1298,0.1655,0.2985,0.4131,0.2731,0.2868,-0.3939,0.161,1.316,1.513,2.168,60.6,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,-800.0,21.540614,79.711967,0.1098,0.1436,0.1898,0.2828,0.3045,0.2657,0.1968,-0.3265,0.0369,1.728,1.146,1.833,62.7,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,-700.0,21.541512,79.711967,0.0419,0.0539,0.0506,0.4746,0.2157,0.0671,0.8075,-0.7961,-0.375,1.207,3.214,1.521,69.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,-600.0,21.54241,79.711967,0.045,0.0886,0.0435,0.6816,0.1353,0.0626,0.8801,-0.77,-0.6688,0.965,2.161,2.237,49.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,-500.0,21.543308,79.711967,0.1159,0.1389,0.2391,0.2395,0.3928,0.2315,0.0008,-0.266,0.2424,2.064,1.697,2.221,81.4,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,-400.0,21.544207,79.711967,0.0946,0.1786,0.1621,0.2922,0.3147,0.3173,0.2864,-0.2412,0.0371,1.713,0.992,2.179,58.5,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,-300.0,21.545105,79.711967,0.0912,0.1616,0.1806,0.2686,0.2984,0.307,0.1958,-0.2487,0.0527,1.98,0.972,2.006,64.4,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,-200.0,21.546003,79.711967,0.0242,0.1019,0.0341,0.6052,0.1807,0.1151,0.8932,-0.7118,-0.5401,1.41,1.57,3.284,46.3,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,-100.0,21.546902,79.711967,0.1192,0.1428,0.1921,0.2702,0.3127,0.2753,0.169,-0.3083,0.073,1.611,1.136,1.901,64.3,Medium Potential Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,0.0,21.5478,79.711967,0.0337,0.053,0.0403,0.5449,0.1555,0.0557,0.8622,-0.8228,-0.556,1.196,2.793,1.599,64.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,100.0,21.548698,79.711967,0.0408,0.0534,0.06,0.7079,0.1209,0.0636,0.8436,-0.8597,-0.7082,1.473,1.903,1.06,55.1,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,200.0,21.549597,79.711967,0.0265,0.1035,0.0425,0.5293,0.1201,0.0689,0.8514,-0.6728,-0.6301,1.601,1.743,2.664,54.6,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,300.0,21.550495,79.711967,0.1006,0.1289,0.2076,0.2439,0.3964,0.2541,0.0804,-0.3086,0.2383,2.063,1.56,2.246,81.0,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,400.0,21.551393,79.711967,0.0834,0.1644,0.2007,0.2314,0.311,0.3398,0.0711,-0.1692,0.1468,2.406,0.915,2.163,76.4,High Potential Exploration Zone,Barren Soil & Country Rock,True
MOIL-DB-01,800.0,500.0,21.552292,79.711967,0.0305,0.088,0.0466,0.4598,0.1979,0.1002,0.8158,-0.6788,-0.3983,1.529,1.975,2.317,60.9,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,600.0,21.55319,79.711967,0.0454,0.0874,0.0326,0.52,0.1662,0.0572,0.882,-0.7121,-0.5157,0.719,2.903,3.001,64.7,Medium Potential Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,700.0,21.554088,79.711967,0.0236,0.064,0.0658,0.7199,0.175,0.0934,0.8326,-0.8366,-0.6089,2.784,1.874,1.217,75.6,High Potential Exploration Zone,Dense / Moderate Canopy,True
MOIL-DB-01,800.0,800.0,21.554986,79.711967,0.0719,0.0948,0.1382,0.1812,0.3149,0.2196,0.1344,-0.3129,0.2696,1.923,1.434,2.424,81.5,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,800.0,900.0,21.555885,79.711967,0.047,0.0968,0.1399,0.166,0.2801,0.1978,0.0855,-0.2634,0.2557,2.973,1.416,2.379,96.3,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
MOIL-DB-01,800.0,1000.0,21.556783,79.711967,0.074,0.0905,0.2035,0.1894,0.3127,0.2478,-0.0359,-0.3531,0.2457,2.75,1.262,2.096,95.8,High Potential Exploration Zone,Manganese Gossan / Alteration Outcrop,True
