block_id,mine_id,x,y,z_elevation,depth_below_surface,latitude,longitude,block_volume_m3,rock_density_tpm3,total_tonnage,predicted_mn_grade,contained_mn_tonnes,confidence_score,resource_classification,geological_category,stripping_ratio,est_extraction_cost_inr,is_synthetic
BLK-03-X04Y04-B2,MOIL-BL-03,-200.0,-200.0,315.0,30.0,21.810703,80.183658,150000.0,3.95,592500.0,48.6,287955.0,0.88,111 (Measured Resource),High Grade Braunite,2.75,828.75,True
BLK-03-X04Y04-B3,MOIL-BL-03,-200.0,-200.0,300.0,45.0,21.810703,80.183658,150000.0,3.95,592500.0,47.65,282326.2,0.88,111 (Measured Resource),High Grade Braunite,3.63,995.85,True
BLK-03-X04Y04-B4,MOIL-BL-03,-200.0,-200.0,285.0,60.0,21.810703,80.183658,150000.0,3.95,592500.0,44.65,264551.2,0.88,111 (Measured Resource),High Grade Braunite,5.42,1203.9,True
BLK-03-X04Y05-B1,MOIL-BL-03,-200.0,0.0,330.0,15.0,21.8125,80.183658,150000.0,3.95,592500.0,46.4,274920.0,0.88,111 (Measured Resource),High Grade Braunite,2.09,671.55,True
BLK-03-X04Y05-B2,MOIL-BL-03,-200.0,0.0,315.0,30.0,21.8125,80.183658,150000.0,3.95,592500.0,41.38,245176.5,0.88,111 (Measured Resource),High Grade Braunite,2.97,838.65,True
BLK-03-X04Y05-B3,MOIL-BL-03,-200.0,0.0,300.0,45.0,21.8125,80.183658,150000.0,3.95,592500.0,42.04,249087.0,0.88,111 (Measured Resource),High Grade Braunite,2.94,964.8,True
BLK-03-X04Y05-B4,MOIL-BL-03,-200.0,0.0,285.0,60.0,21.8125,80.183658,150000.0,3.95,592500.0,46.41,274979.2,0.88,111 (Measured Resource),High Grade Braunite,4.54,1164.3,True
BLK-03-X04Y06-B1,MOIL-BL-03,-200.0,200.0,330.0,15.0,21.814297,80.183658,150000.0,3.45,517500.0,28.35,146711.3,0.76,122 (Indicated Resource),Medium Grade Gondite,2.84,705.3,True
BLK-03-X04Y06-B2,MOIL-BL-03,-200.0,200.0,315.0,30.0,21.814297,80.183658,150000.0,3.95,592500.0,48.54,287599.5,0.88,111 (Measured Resource),High Grade Braunite,3.97,883.65,True
BLK-03-X04Y06-B3,MOIL-BL-03,-200.0,200.0,300.0,45.0,21.814297,80.183658,150000.0,3.95,592500.0,46.2,273735.0,0.88,111 (Measured Resource),High Grade Braunite,4.64,1041.3,True
BLK-03-X04Y06-B4,MOIL-BL-03,-200.0,200.0,285.0,60.0,21.814297,80.183658,150000.0,3.95,592500.0,44.33,262655.2,0.88,111 (Measured Resource),High Grade Braunite,3.82,1131.9,True
BLK-03-X04Y07-B1,MOIL-BL-03,-200.0,400.0,330.0,15.0,21.816093,80.183658,150000.0,3.45,517500.0,26.61,137706.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.42,686.4,True
BLK-03-X04Y07-B2,MOIL-BL-03,-200.0,400.0,315.0,30.0,21.816093,80.183658,150000.0,3.95,592500.0,48.94,289969.5,0.88,111 (Measured Resource),High Grade Braunite,3.45,860.25,True
BLK-03-X04Y07-B3,MOIL-BL-03,-200.0,400.0,300.0,45.0,21.816093,80.183658,150000.0,3.95,592500.0,47.7,282622.5,0.88,111 (Measured Resource),High Grade Braunite,3.61,994.95,True
BLK-03-X04Y07-B4,MOIL-BL-03,-200.0,400.0,285.0,60.0,21.816093,80.183658,150000.0,3.45,517500.0,30.73,159027.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.79,1130.55,True
BLK-03-X04Y08-B1,MOIL-BL-03,-200.0,600.0,330.0,15.0,21.81789,80.183658,150000.0,3.45,517500.0,23.95,123941.2,0.76,122 (Indicated Resource),Medium Grade Gondite,1.58,648.6,True
BLK-03-X04Y08-B2,MOIL-BL-03,-200.0,600.0,315.0,30.0,21.81789,80.183658,150000.0,3.45,517500.0,32.69,169170.7,0.76,122 (Indicated Resource),Medium Grade Gondite,2.15,801.75,True
BLK-03-X04Y08-B3,MOIL-BL-03,-200.0,600.0,300.0,45.0,21.81789,80.183658,150000.0,3.45,517500.0,31.62,163633.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.22,977.4,True
BLK-03-X04Y08-B4,MOIL-BL-03,-200.0,600.0,285.0,60.0,21.81789,80.183658,150000.0,3.45,517500.0,27.62,142933.5,0.76,122 (Indicated Resource),Medium Grade Gondite,5.33,1199.85,True
BLK-03-X04Y09-B1,MOIL-BL-03,-200.0,800.0,330.0,15.0,21.819686,80.183658,150000.0,2.85,427500.0,12.2,52155.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.67,652.65,True
BLK-03-X04Y09-B2,MOIL-BL-03,-200.0,800.0,315.0,30.0,21.819686,80.183658,150000.0,3.45,517500.0,25.41,131496.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.84,877.8,True
BLK-03-X04Y09-B3,MOIL-BL-03,-200.0,800.0,300.0,45.0,21.819686,80.183658,150000.0,3.45,517500.0,27.13,140397.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.92,1008.9,True
BLK-03-X04Y09-B4,MOIL-BL-03,-200.0,800.0,285.0,60.0,21.819686,80.183658,150000.0,3.45,517500.0,27.52,142416.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.26,1151.7,True
BLK-03-X04Y10-B1,MOIL-BL-03,-200.0,1000.0,330.0,15.0,21.821483,80.183658,150000.0,2.85,427500.0,7.13,30480.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.62,695.4,True
BLK-03-X04Y10-B2,MOIL-BL-03,-200.0,1000.0,315.0,30.0,21.821483,80.183658,150000.0,3.45,517500.0,30.62,158458.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.55,819.75,True
BLK-03-X04Y10-B3,MOIL-BL-03,-200.0,1000.0,300.0,45.0,21.821483,80.183658,150000.0,3.45,517500.0,31.47,162857.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.46,1033.2,True
BLK-03-X04Y10-B4,MOIL-BL-03,-200.0,1000.0,285.0,60.0,21.821483,80.183658,150000.0,2.85,427500.0,16.89,72204.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.82,1131.9,True
BLK-03-X05Y00-B1,MOIL-BL-03,0.0,-1000.0,330.0,15.0,21.803517,80.1856,150000.0,3.45,517500.0,25.65,132738.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.97,711.15,True
BLK-03-X05Y00-B2,MOIL-BL-03,0.0,-1000.0,315.0,30.0,21.803517,80.1856,150000.0,3.45,517500.0,24.38,126166.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.01,795.45,True
BLK-03-X05Y00-B3,MOIL-BL-03,0.0,-1000.0,300.0,45.0,21.803517,80.1856,150000.0,3.45,517500.0,32.45,167928.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.4,985.5,True
BLK-03-X05Y00-B4,MOIL-BL-03,0.0,-1000.0,285.0,60.0,21.803517,80.1856,150000.0,3.45,517500.0,26.97,139569.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.39,1157.55,True
BLK-03-X05Y01-B1,MOIL-BL-03,0.0,-800.0,330.0,15.0,21.805314,80.1856,150000.0,3.45,517500.0,32.18,166531.5,0.76,122 (Indicated Resource),Medium Grade Gondite,1.93,664.35,True
BLK-03-X05Y01-B2,MOIL-BL-03,0.0,-800.0,315.0,30.0,21.805314,80.1856,150000.0,3.95,592500.0,46.27,274149.8,0.88,111 (Measured Resource),High Grade Braunite,3.78,875.1,True
BLK-03-X05Y01-B3,MOIL-BL-03,0.0,-800.0,300.0,45.0,21.805314,80.1856,150000.0,3.95,592500.0,45.32,268521.0,0.88,111 (Measured Resource),High Grade Braunite,3.4,985.5,True
BLK-03-X05Y01-B4,MOIL-BL-03,0.0,-800.0,285.0,60.0,21.805314,80.1856,150000.0,3.45,517500.0,24.92,128961.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.75,1173.75,True
BLK-03-X05Y02-B1,MOIL-BL-03,0.0,-600.0,330.0,15.0,21.80711,80.1856,150000.0,3.45,517500.0,27.36,141588.0,0.76,122 (Indicated Resource),Medium Grade Gondite,3.07,715.65,True
BLK-03-X05Y02-B2,MOIL-BL-03,0.0,-600.0,315.0,30.0,21.80711,80.1856,150000.0,3.95,592500.0,50.31,298086.8,0.88,111 (Measured Resource),High Grade Braunite,2.98,839.1,True
BLK-03-X05Y02-B3,MOIL-BL-03,0.0,-600.0,300.0,45.0,21.80711,80.1856,150000.0,3.95,592500.0,36.4,215670.0,0.88,111 (Measured Resource),High Grade Braunite,4.33,1027.35,True
BLK-03-X05Y02-B4,MOIL-BL-03,0.0,-600.0,285.0,60.0,21.80711,80.1856,150000.0,3.45,517500.0,27.1,140242.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.04,1141.8,True
BLK-03-X05Y03-B1,MOIL-BL-03,0.0,-400.0,330.0,15.0,21.808907,80.1856,150000.0,3.95,592500.0,44.85,265736.2,0.88,111 (Measured Resource),High Grade Braunite,2.97,711.15,True
BLK-03-X05Y03-B2,MOIL-BL-03,0.0,-400.0,315.0,30.0,21.808907,80.1856,150000.0,3.95,592500.0,48.22,285703.5,0.88,111 (Measured Resource),High Grade Braunite,3.22,849.9,True
BLK-03-X05Y03-B3,MOIL-BL-03,0.0,-400.0,300.0,45.0,21.808907,80.1856,150000.0,3.95,592500.0,48.48,287244.0,0.88,111 (Measured Resource),High Grade Braunite,4.19,1021.05,True
BLK-03-X05Y03-B4,MOIL-BL-03,0.0,-400.0,285.0,60.0,21.808907,80.1856,150000.0,3.95,592500.0,43.02,254893.5,0.88,111 (Measured Resource),High Grade Braunite,4.94,1182.3,True
BLK-03-X05Y04-B1,MOIL-BL-03,0.0,-200.0,330.0,15.0,21.810703,80.1856,150000.0,3.95,592500.0,44.45,263366.2,0.88,111 (Measured Resource),High Grade Braunite,1.41,640.95,True
BLK-03-X05Y04-B2,MOIL-BL-03,0.0,-200.0,315.0,30.0,21.810703,80.1856,150000.0,3.95,592500.0,42.14,249679.5,0.88,111 (Measured Resource),High Grade Braunite,3.04,841.8,True
BLK-03-X05Y04-B3,MOIL-BL-03,0.0,-200.0,300.0,45.0,21.810703,80.1856,150000.0,3.95,592500.0,43.32,256671.0,0.88,111 (Measured Resource),High Grade Braunite,4.06,1015.2,True
BLK-03-X05Y04-B4,MOIL-BL-03,0.0,-200.0,285.0,60.0,21.810703,80.1856,150000.0,3.95,592500.0,42.6,252405.0,0.88,111 (Measured Resource),High Grade Braunite,5.36,1201.2,True
BLK-03-X05Y05-B1,MOIL-BL-03,0.0,0.0,330.0,15.0,21.8125,80.1856,150000.0,3.95,592500.0,40.72,241266.0,0.88,111 (Measured Resource),High Grade Braunite,2.13,673.35,True
BLK-03-X05Y05-B2,MOIL-BL-03,0.0,0.0,315.0,30.0,21.8125,80.1856,150000.0,3.95,592500.0,44.18,261766.5,0.88,111 (Measured Resource),High Grade Braunite,3.62,867.9,True
BLK-03-X05Y05-B3,MOIL-BL-03,0.0,0.0,300.0,45.0,21.8125,80.1856,150000.0,3.95,592500.0,43.65,258626.2,0.88,111 (Measured Resource),High Grade Braunite,4.42,1031.4,True
BLK-03-X05Y05-B4,MOIL-BL-03,0.0,0.0,285.0,60.0,21.8125,80.1856,150000.0,3.95,592500.0,45.77,271187.3,0.88,111 (Measured Resource),High Grade Braunite,3.66,1124.7,True
BLK-03-X05Y06-B1,MOIL-BL-03,0.0,200.0,330.0,15.0,21.814297,80.1856,150000.0,3.95,592500.0,45.85,271661.2,0.88,111 (Measured Resource),High Grade Braunite,1.72,654.9,True
BLK-03-X05Y06-B2,MOIL-BL-03,0.0,200.0,315.0,30.0,21.814297,80.1856,150000.0,3.95,592500.0,43.8,259515.0,0.88,111 (Measured Resource),High Grade Braunite,2.8,831.0,True
BLK-03-X05Y06-B3,MOIL-BL-03,0.0,200.0,300.0,45.0,21.814297,80.1856,150000.0,3.95,592500.0,45.37,268817.2,0.88,111 (Measured Resource),High Grade Braunite,4.43,1031.85,True
BLK-03-X05Y06-B4,MOIL-BL-03,0.0,200.0,285.0,60.0,21.814297,80.1856,150000.0,3.95,592500.0,43.34,256789.5,0.88,111 (Measured Resource),High Grade Braunite,4.25,1151.25,True
BLK-03-X05Y07-B1,MOIL-BL-03,0.0,400.0,330.0,15.0,21.816093,80.1856,150000.0,3.95,592500.0,41.52,246006.0,0.88,111 (Measured Resource),High Grade Braunite,1.95,665.25,True
BLK-03-X05Y07-B2,MOIL-BL-03,0.0,400.0,315.0,30.0,21.816093,80.1856,150000.0,3.95,592500.0,40.99,242865.8,0.88,111 (Measured Resource),High Grade Braunite,2.35,810.75,True
BLK-03-X05Y07-B3,MOIL-BL-03,0.0,400.0,300.0,45.0,21.816093,80.1856,150000.0,3.95,592500.0,41.94,248494.5,0.88,111 (Measured Resource),High Grade Braunite,4.03,1013.85,True
BLK-03-X05Y07-B4,MOIL-BL-03,0.0,400.0,285.0,60.0,21.816093,80.1856,150000.0,3.95,592500.0,43.85,259811.2,0.88,111 (Measured Resource),High Grade Braunite,4.1,1144.5,True
BLK-03-X05Y08-B1,MOIL-BL-03,0.0,600.0,330.0,15.0,21.81789,80.1856,150000.0,3.45,517500.0,23.91,123734.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.91,708.45,True
BLK-03-X05Y08-B2,MOIL-BL-03,0.0,600.0,315.0,30.0,21.81789,80.1856,150000.0,3.95,592500.0,46.15,273438.8,0.88,111 (Measured Resource),High Grade Braunite,3.94,882.3,True
BLK-03-X05Y08-B3,MOIL-BL-03,0.0,600.0,300.0,45.0,21.81789,80.1856,150000.0,3.95,592500.0,40.1,237592.5,0.88,111 (Measured Resource),High Grade Braunite,3.95,1010.25,True
BLK-03-X05Y08-B4,MOIL-BL-03,0.0,600.0,285.0,60.0,21.81789,80.1856,150000.0,3.45,517500.0,31.3,161977.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.41,1158.45,True
BLK-03-X05Y09-B1,MOIL-BL-03,0.0,800.0,330.0,15.0,21.819686,80.1856,150000.0,3.45,517500.0,29.56,152973.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.68,698.1,True
BLK-03-X05Y09-B2,MOIL-BL-03,0.0,800.0,315.0,30.0,21.819686,80.1856,150000.0,3.95,592500.0,41.13,243695.2,0.88,111 (Measured Resource),High Grade Braunite,3.92,881.4,True
BLK-03-X05Y09-B3,MOIL-BL-03,0.0,800.0,300.0,45.0,21.819686,80.1856,150000.0,3.95,592500.0,48.02,284518.5,0.88,111 (Measured Resource),High Grade Braunite,3.89,1007.55,True
BLK-03-X05Y09-B4,MOIL-BL-03,0.0,800.0,285.0,60.0,21.819686,80.1856,150000.0,3.45,517500.0,27.84,144072.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.9,1180.5,True
BLK-03-X05Y10-B1,MOIL-BL-03,0.0,1000.0,330.0,15.0,21.821483,80.1856,150000.0,3.45,517500.0,26.75,138431.2,0.76,122 (Indicated Resource),Medium Grade Gondite,1.5,645.0,True
BLK-03-X05Y10-B2,MOIL-BL-03,0.0,1000.0,315.0,30.0,21.821483,80.1856,150000.0,3.45,517500.0,27.87,144227.2,0.76,122 (Indicated Resource),Medium Grade Gondite,3.04,841.8,True
BLK-03-X05Y10-B3,MOIL-BL-03,0.0,1000.0,300.0,45.0,21.821483,80.1856,150000.0,3.45,517500.0,24.42,126373.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.62,1040.4,True
BLK-03-X05Y10-B4,MOIL-BL-03,0.0,1000.0,285.0,60.0,21.821483,80.1856,150000.0,3.45,517500.0,24.73,127977.8,0.76,122 (Indicated Resource),Medium Grade Gondite,4.32,1154.4,True
BLK-03-X06Y00-B1,MOIL-BL-03,200.0,-1000.0,330.0,15.0,21.803517,80.187542,150000.0,2.85,427500.0,6.17,26376.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.32,681.9,True
BLK-03-X06Y00-B2,MOIL-BL-03,200.0,-1000.0,315.0,30.0,21.803517,80.187542,150000.0,3.45,517500.0,25.69,132945.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.98,839.1,True
BLK-03-X06Y00-B3,MOIL-BL-03,200.0,-1000.0,300.0,45.0,21.803517,80.187542,150000.0,3.45,517500.0,24.7,127822.5,0.76,122 (Indicated Resource),Medium Grade Gondite,2.86,961.2,True
BLK-03-X06Y00-B4,MOIL-BL-03,200.0,-1000.0,285.0,60.0,21.803517,80.187542,150000.0,2.85,427500.0,14.91,63740.3,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.78,1175.1,True
BLK-03-X06Y01-B1,MOIL-BL-03,200.0,-800.0,330.0,15.0,21.805314,80.187542,150000.0,2.85,427500.0,8.77,37491.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.34,637.8,True
BLK-03-X06Y01-B2,MOIL-BL-03,200.0,-800.0,315.0,30.0,21.805314,80.187542,150000.0,3.45,517500.0,32.39,167618.2,0.76,122 (Indicated Resource),Medium Grade Gondite,2.34,810.3,True
BLK-03-X06Y01-B3,MOIL-BL-03,200.0,-800.0,300.0,45.0,21.805314,80.187542,150000.0,3.45,517500.0,33.17,171654.8,0.76,122 (Indicated Resource),Medium Grade Gondite,3.71,999.45,True
BLK-03-X06Y01-B4,MOIL-BL-03,200.0,-800.0,285.0,60.0,21.805314,80.187542,150000.0,3.45,517500.0,26.08,134964.0,0.76,122 (Indicated Resource),Medium Grade Gondite,4.98,1184.1,True
BLK-03-X06Y02-B1,MOIL-BL-03,200.0,-600.0,330.0,15.0,21.80711,80.187542,150000.0,3.45,517500.0,32.52,168291.0,0.76,122 (Indicated Resource),Medium Grade Gondite,1.99,667.05,True
BLK-03-X06Y02-B2,MOIL-BL-03,200.0,-600.0,315.0,30.0,21.80711,80.187542,150000.0,3.45,517500.0,26.89,139155.8,0.76,122 (Indicated Resource),Medium Grade Gondite,2.87,834.15,True
BLK-03-X06Y02-B3,MOIL-BL-03,200.0,-600.0,300.0,45.0,21.80711,80.187542,150000.0,3.45,517500.0,33.07,171137.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.14,1018.8,True
BLK-03-X06Y02-B4,MOIL-BL-03,200.0,-600.0,285.0,60.0,21.80711,80.187542,150000.0,3.45,517500.0,24.97,129219.7,0.76,122 (Indicated Resource),Medium Grade Gondite,3.87,1134.15,True
BLK-03-X06Y03-B1,MOIL-BL-03,200.0,-400.0,330.0,15.0,21.808907,80.187542,150000.0,3.45,517500.0,24.76,128133.0,0.76,122 (Indicated Resource),Medium Grade Gondite,1.78,657.6,True
BLK-03-X06Y03-B2,MOIL-BL-03,200.0,-400.0,315.0,30.0,21.808907,80.187542,150000.0,3.95,592500.0,41.76,247428.0,0.88,111 (Measured Resource),High Grade Braunite,2.46,815.7,True
BLK-03-X06Y03-B3,MOIL-BL-03,200.0,-400.0,300.0,45.0,21.808907,80.187542,150000.0,3.95,592500.0,41.57,246302.2,0.88,111 (Measured Resource),High Grade Braunite,3.52,990.9,True
BLK-03-X06Y03-B4,MOIL-BL-03,200.0,-400.0,285.0,60.0,21.808907,80.187542,150000.0,3.45,517500.0,29.5,152662.5,0.76,122 (Indicated Resource),Medium Grade Gondite,4.08,1143.6,True
BLK-03-X06Y04-B1,MOIL-BL-03,200.0,-200.0,330.0,15.0,21.810703,80.187542,150000.0,3.45,517500.0,22.78,117886.5,0.76,122 (Indicated Resource),Medium Grade Gondite,1.41,640.95,True
BLK-03-X06Y04-B2,MOIL-BL-03,200.0,-200.0,315.0,30.0,21.810703,80.187542,150000.0,3.95,592500.0,44.72,264966.0,0.88,111 (Measured Resource),High Grade Braunite,2.25,806.25,True
BLK-03-X06Y04-B3,MOIL-BL-03,200.0,-200.0,300.0,45.0,21.810703,80.187542,150000.0,3.95,592500.0,45.1,267217.5,0.88,111 (Measured Resource),High Grade Braunite,2.88,962.1,True
BLK-03-X06Y04-B4,MOIL-BL-03,200.0,-200.0,285.0,60.0,21.810703,80.187542,150000.0,3.95,592500.0,46.57,275927.2,0.88,111 (Measured Resource),High Grade Braunite,4.28,1152.6,True
BLK-03-X06Y05-B1,MOIL-BL-03,200.0,0.0,330.0,15.0,21.8125,80.187542,150000.0,3.95,592500.0,45.42,269113.5,0.88,111 (Measured Resource),High Grade Braunite,2.3,681.0,True
BLK-03-X06Y05-B2,MOIL-BL-03,200.0,0.0,315.0,30.0,21.8125,80.187542,150000.0,3.95,592500.0,39.21,232319.2,0.88,111 (Measured Resource),High Grade Braunite,2.96,838.2,True
BLK-03-X06Y05-B3,MOIL-BL-03,200.0,0.0,300.0,45.0,21.8125,80.187542,150000.0,3.95,592500.0,41.54,246124.5,0.88,111 (Measured Resource),High Grade Braunite,4.23,1022.85,True
BLK-03-X06Y05-B4,MOIL-BL-03,200.0,0.0,285.0,60.0,21.8125,80.187542,150000.0,3.95,592500.0,42.64,252642.0,0.88,111 (Measured Resource),High Grade Braunite,5.26,1196.7,True
BLK-03-X06Y06-B1,MOIL-BL-03,200.0,200.0,330.0,15.0,21.814297,80.187542,150000.0,3.95,592500.0,46.28,274209.0,0.88,111 (Measured Resource),High Grade Braunite,3.14,718.8,True
BLK-03-X06Y06-B2,MOIL-BL-03,200.0,200.0,315.0,30.0,21.814297,80.187542,150000.0,3.95,592500.0,46.43,275097.8,0.88,111 (Measured Resource),High Grade Braunite,2.51,817.95,True
BLK-03-X06Y06-B3,MOIL-BL-03,200.0,200.0,300.0,45.0,21.814297,80.187542,150000.0,3.95,592500.0,39.76,235578.0,0.88,111 (Measured Resource),High Grade Braunite,4.29,1025.55,True
BLK-03-X06Y06-B4,MOIL-BL-03,200.0,200.0,285.0,60.0,21.814297,80.187542,150000.0,3.95,592500.0,47.35,280548.8,0.88,111 (Measured Resource),High Grade Braunite,5.23,1195.35,True
BLK-03-X06Y07-B1,MOIL-BL-03,200.0,400.0,330.0,15.0,21.816093,80.187542,150000.0,3.95,592500.0,44.98,266506.5,0.88,111 (Measured Resource),High Grade Braunite,1.48,644.1,True
BLK-03-X06Y07-B2,MOIL-BL-03,200.0,400.0,315.0,30.0,21.816093,80.187542,150000.0,3.95,592500.0,37.55,222483.7,0.88,111 (Measured Resource),High Grade Braunite,2.83,832.35,True
BLK-03-X06Y07-B3,MOIL-BL-03,200.0,400.0,300.0,45.0,21.816093,80.187542,150000.0,3.95,592500.0,40.69,241088.2,0.88,111 (Measured Resource),High Grade Braunite,4.54,1036.8,True
BLK-03-X06Y07-B4,MOIL-BL-03,200.0,400.0,285.0,60.0,21.816093,80.187542,150000.0,3.95,592500.0,42.43,251397.8,0.88,111 (Measured Resource),High Grade Braunite,3.8,1131.0,True
BLK-03-X06Y08-B1,MOIL-BL-03,200.0,600.0,330.0,15.0,21.81789,80.187542,150000.0,3.95,592500.0,46.11,273201.8,0.88,111 (Measured Resource),High Grade Braunite,3.07,715.65,True
BLK-03-X06Y08-B2,MOIL-BL-03,200.0,600.0,315.0,30.0,21.81789,80.187542,150000.0,3.95,592500.0,44.6,264255.0,0.88,111 (Measured Resource),High Grade Braunite,3.59,866.55,True
BLK-03-X06Y08-B3,MOIL-BL-03,200.0,600.0,300.0,45.0,21.81789,80.187542,150000.0,3.95,592500.0,45.02,266743.5,0.88,111 (Measured Resource),High Grade Braunite,3.3,981.0,True
BLK-03-X06Y08-B4,MOIL-BL-03,200.0,600.0,285.0,60.0,21.81789,80.187542,150000.0,3.95,592500.0,42.55,252108.8,0.88,111 (Measured Resource),High Grade Braunite,5.34,1200.3,True
BLK-03-X06Y09-B1,MOIL-BL-03,200.0,800.0,330.0,15.0,21.819686,80.187542,150000.0,3.45,517500.0,30.51,157889.3,0.76,122 (Indicated Resource),Medium Grade Gondite,2.82,704.4,True
BLK-03-X06Y09-B2,MOIL-BL-03,200.0,800.0,315.0,30.0,21.819686,80.187542,150000.0,3.95,592500.0,44.25,262181.2,0.88,111 (Measured Resource),High Grade Braunite,3.64,868.8,True
BLK-03-X06Y09-B3,MOIL-BL-03,200.0,800.0,300.0,45.0,21.819686,80.187542,150000.0,3.95,592500.0,41.56,246243.0,0.88,111 (Measured Resource),High Grade Braunite,4.47,1033.65,True
BLK-03-X06Y09-B4,MOIL-BL-03,200.0,800.0,285.0,60.0,21.819686,80.187542,150000.0,3.95,592500.0,44.13,261470.3,0.88,111 (Measured Resource),High Grade Braunite,4.89,1180.05,True
BLK-03-X06Y10-B1,MOIL-BL-03,200.0,1000.0,330.0,15.0,21.821483,80.187542,150000.0,3.45,517500.0,23.29,120525.8,0.76,122 (Indicated Resource),Medium Grade Gondite,1.35,638.25,True
BLK-03-X06Y10-B2,MOIL-BL-03,200.0,1000.0,315.0,30.0,21.821483,80.187542,150000.0,3.95,592500.0,42.47,251634.7,0.88,111 (Measured Resource),High Grade Braunite,3.57,865.65,True
BLK-03-X06Y10-B3,MOIL-BL-03,200.0,1000.0,300.0,45.0,21.821483,80.187542,150000.0,3.95,592500.0,41.4,245295.0,0.88,111 (Measured Resource),High Grade Braunite,4.28,1025.1,True
BLK-03-X06Y10-B4,MOIL-BL-03,200.0,1000.0,285.0,60.0,21.821483,80.187542,150000.0,3.45,517500.0,32.19,166583.2,0.76,122 (Indicated Resource),Medium Grade Gondite,4.67,1170.15,True
BLK-03-X07Y00-B1,MOIL-BL-03,400.0,-1000.0,330.0,15.0,21.803517,80.189483,150000.0,2.85,427500.0,6.26,26761.5,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,1.28,635.1,True
BLK-03-X07Y00-B2,MOIL-BL-03,400.0,-1000.0,315.0,30.0,21.803517,80.189483,150000.0,2.85,427500.0,13.81,59037.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.1,844.5,True
BLK-03-X07Y00-B3,MOIL-BL-03,400.0,-1000.0,300.0,45.0,21.803517,80.189483,150000.0,2.85,427500.0,13.11,56045.2,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,4.38,1029.6,True
BLK-03-X07Y00-B4,MOIL-BL-03,400.0,-1000.0,285.0,60.0,21.803517,80.189483,150000.0,2.85,427500.0,10.08,43092.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,3.75,1128.75,True
BLK-03-X07Y01-B1,MOIL-BL-03,400.0,-800.0,330.0,15.0,21.805314,80.189483,150000.0,2.85,427500.0,17.16,73359.0,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.34,682.8,True
BLK-03-X07Y01-B2,MOIL-BL-03,400.0,-800.0,315.0,30.0,21.805314,80.189483,150000.0,3.45,517500.0,29.38,152041.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.87,879.15,True
BLK-03-X07Y01-B3,MOIL-BL-03,400.0,-800.0,300.0,45.0,21.805314,80.189483,150000.0,3.45,517500.0,33.18,171706.5,0.76,122 (Indicated Resource),Medium Grade Gondite,3.89,1007.55,True
BLK-03-X07Y01-B4,MOIL-BL-03,400.0,-800.0,285.0,60.0,21.805314,80.189483,150000.0,2.85,427500.0,8.17,34926.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,5.49,1207.05,True
BLK-03-X07Y02-B1,MOIL-BL-03,400.0,-600.0,330.0,15.0,21.80711,80.189483,150000.0,2.85,427500.0,13.53,57840.8,0.62,333 (Inferred / Reconnaissance),Low Grade / Country Rock,2.07,670.65,True
BLK-03-X07Y02-B2,MOIL-BL-03,400.0,-600.0,315.0,30.0,21.80711,80.189483,150000.0,3.45,517500.0,28.72,148626.0,0.76,122 (Indicated Resource),Medium Grade Gondite,2.83,832.35,True
