hole_id,mine_id,x,y,latitude,longitude,collar_elevation,depth_from,depth_to,sample_depth,sample_elevation,thickness,lithology,mn_grade,fe_grade,sio2,p_content,density,core_recovery_pct,sat_iron_oxide,sat_clay_index,is_synthetic
DH-03-089,MOIL-BL-03,-1149.24,-194.56,21.810752,80.174442,368.79,40.4,50.9,45.65,323.14,10.5,Calc-Silicate Granulite,6.95,4.64,52.72,0.0661,2.88,91.9,1.648,2.522,True
DH-03-089,MOIL-BL-03,-1149.24,-194.56,21.810752,80.174442,368.79,50.9,80.0,65.45,303.34,29.1,Quartz-Muscovite Schist,1.9,8.1,61.62,0.0763,2.69,90.1,2.342,2.6,True
DH-03-089,MOIL-BL-03,-1149.24,-194.56,21.810752,80.174442,368.79,80.0,82.5,81.25,287.54,2.5,Quartz-Muscovite Schist,7.83,8.09,52.53,0.1265,2.92,89.0,2.254,2.379,True
DH-03-089,MOIL-BL-03,-1149.24,-194.56,21.810752,80.174442,368.79,82.5,87.3,84.9,283.89,4.8,Quartz-Muscovite Schist,8.2,7.9,52.46,0.1604,2.86,91.9,2.039,2.437,True
DH-03-090,MOIL-BL-03,576.91,-916.79,21.804264,80.191201,367.83,0.0,29.5,14.75,353.08,29.5,Phyllite & Weathered Overburden,2.35,5.44,49.31,0.0436,2.7,90.6,1.778,2.35,True
DH-03-090,MOIL-BL-03,576.91,-916.79,21.804264,80.191201,367.83,29.5,32.7,31.1,336.73,3.2,Quartz-Muscovite Schist,4.11,5.61,55.6,0.1136,2.81,92.8,1.941,2.435,True
DH-03-090,MOIL-BL-03,576.91,-916.79,21.804264,80.191201,367.83,32.7,35.1,33.9,333.93,2.4,Quartz-Muscovite Schist,6.88,6.69,62.36,0.0722,2.73,90.4,2.166,2.513,True
DH-03-090,MOIL-BL-03,576.91,-916.79,21.804264,80.191201,367.83,35.1,37.8,36.45,331.38,2.7,Quartz-Muscovite Schist,1.73,8.62,67.34,0.0886,2.7,88.0,2.242,2.6,True
DH-03-090,MOIL-BL-03,576.91,-916.79,21.804264,80.191201,367.83,37.8,57.2,47.5,320.33,19.4,Quartz-Muscovite Schist,9.72,9.56,65.22,0.0703,2.75,93.0,2.332,2.6,True
DH-03-090,MOIL-BL-03,576.91,-916.79,21.804264,80.191201,367.83,57.2,60.5,58.85,308.98,3.3,Quartz-Muscovite Schist,11.16,7.55,51.99,0.1732,2.75,83.6,2.081,2.284,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,0.0,1.4,0.7,335.47,1.4,Phyllite & Weathered Overburden,7.46,7.53,54.35,0.129,2.55,91.1,2.149,2.23,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,1.4,9.9,5.65,330.52,8.5,Phyllite & Weathered Overburden,5.51,7.69,67.36,0.0575,2.54,85.2,2.16,2.6,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,9.9,25.2,17.55,318.62,15.3,Phyllite & Weathered Overburden,6.66,6.51,50.08,0.1202,2.6,92.6,1.834,2.3,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,25.2,49.0,37.1,299.07,23.8,Quartz-Muscovite Schist,4.52,5.29,52.54,0.1005,2.66,94.9,1.731,2.426,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,49.0,53.2,51.1,285.07,4.2,Quartz-Muscovite Schist,10.77,6.31,61.43,0.0748,2.83,98.0,1.931,2.6,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,53.2,87.7,70.45,265.72,34.5,Quartz-Muscovite Schist,10.27,9.73,67.05,0.1309,2.89,97.9,2.603,2.6,True
DH-03-091,MOIL-BL-03,-1077.06,-8.36,21.812425,80.175143,336.17,87.7,94.1,90.9,245.27,6.4,Quartz-Muscovite Schist,6.84,3.44,58.45,0.1078,2.71,90.7,1.642,2.475,True
DH-03-092,MOIL-BL-03,587.03,1114.64,21.822513,80.191299,365.89,0.0,13.3,6.65,359.24,13.3,Gondite (Manganiferous Quartzite),23.75,11.88,42.89,0.1965,3.44,85.1,2.606,1.978,True
DH-03-092,MOIL-BL-03,587.03,1114.64,21.822513,80.191299,365.89,13.3,49.6,31.45,334.44,36.3,High-Grade Braunite Ore,42.01,7.12,18.05,0.1031,3.88,93.4,2.261,1.43,True
DH-03-092,MOIL-BL-03,587.03,1114.64,21.822513,80.191299,365.89,49.6,55.7,52.65,313.24,6.1,High-Grade Braunite Ore,43.03,7.59,16.11,0.1473,3.93,94.8,2.159,1.349,True
DH-03-092,MOIL-BL-03,587.03,1114.64,21.822513,80.191299,365.89,55.7,115.3,85.5,280.39,59.6,High-Grade Braunite Ore,44.89,7.04,12.92,0.1792,3.81,85.2,2.348,1.252,True
DH-03-092,MOIL-BL-03,587.03,1114.64,21.822513,80.191299,365.89,115.3,140.3,127.8,238.09,25.0,Calc-Silicate Granulite,4.1,7.52,64.32,0.1572,2.82,92.3,2.114,2.6,True
DH-03-092,MOIL-BL-03,587.03,1114.64,21.822513,80.191299,365.89,140.3,159.2,149.75,216.14,18.9,Quartz-Muscovite Schist,1.58,6.63,50.83,0.124,3.02,94.5,2.071,2.356,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,0.0,14.7,7.35,356.33,14.7,Phyllite & Weathered Overburden,2.42,11.41,59.16,0.0612,2.64,95.1,2.67,2.6,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,14.7,28.8,21.75,341.93,14.1,Phyllite & Weathered Overburden,8.63,5.38,47.44,0.0591,2.68,93.5,2.118,2.335,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,28.8,30.9,29.85,333.83,2.1,Quartz-Muscovite Schist,6.84,9.94,55.85,0.1583,2.82,87.2,2.639,2.581,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,30.9,36.0,33.45,330.23,5.1,Quartz-Muscovite Schist,7.4,8.94,59.76,0.1694,2.83,93.2,2.372,2.6,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,36.1,45.8,40.95,322.73,9.7,Gondite (Manganiferous Quartzite),30.48,13.28,37.02,0.1247,3.43,88.9,3.017,1.873,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,45.8,51.8,48.8,314.88,6.0,Banded Hematite-Manganese Quartzite,19.63,10.49,45.38,0.275,3.6,96.2,2.42,2.131,True
DH-03-093,MOIL-BL-03,-100.31,1068.04,21.822094,80.184626,363.68,51.8,57.1,54.45,309.23,5.3,Gondite (Manganiferous Quartzite),19.78,10.69,38.5,0.1406,3.6,85.3,2.732,1.948,True
DH-03-094,MOIL-BL-03,563.43,-594.85,21.807156,80.19107,354.54,0.0,6.7,3.35,351.19,6.7,Phyllite & Weathered Overburden,3.88,5.15,61.63,0.0436,2.64,92.2,1.839,2.6,True
DH-03-094,MOIL-BL-03,563.43,-594.85,21.807156,80.19107,354.54,7.4,30.9,19.15,335.39,23.5,Phyllite & Weathered Overburden,5.39,5.45,57.69,0.1325,2.8,85.0,1.608,2.478,True
DH-03-094,MOIL-BL-03,563.43,-594.85,21.807156,80.19107,354.54,30.9,32.2,31.55,322.99,1.3,Calc-Silicate Granulite,5.15,4.86,65.09,0.1733,2.76,92.3,2.063,2.6,True
DH-03-094,MOIL-BL-03,563.43,-594.85,21.807156,80.19107,354.54,32.8,58.3,45.55,308.99,25.5,Quartz-Muscovite Schist,9.55,7.61,68.13,0.1342,3.04,86.9,2.211,2.6,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,0.0,11.6,5.8,353.82,11.6,Phyllite & Weathered Overburden,3.15,6.94,46.51,0.1177,2.5,81.5,2.074,2.123,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,11.6,27.7,19.65,339.97,16.1,Phyllite & Weathered Overburden,8.24,7.88,48.34,0.0977,2.79,85.6,2.214,2.285,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,27.7,41.8,34.75,324.87,14.1,Gondite (Manganiferous Quartzite),21.63,10.79,46.23,0.1613,3.68,97.0,2.691,2.257,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,41.8,50.8,46.3,313.32,9.0,Gondite (Manganiferous Quartzite),20.72,12.3,41.96,0.2455,3.46,93.3,2.75,2.122,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,50.8,86.2,68.5,291.12,35.4,Gondite (Manganiferous Quartzite),19.04,10.88,44.74,0.1665,3.26,88.6,2.627,2.069,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,86.2,100.0,93.1,266.52,13.8,Quartz-Muscovite Schist,10.61,6.5,51.35,0.1429,2.9,93.2,2.021,2.413,True
DH-03-095,MOIL-BL-03,67.63,-895.51,21.804456,80.186257,359.62,100.0,103.1,101.55,258.07,3.1,Quartz-Muscovite Schist,8.81,7.7,55.29,0.1467,2.95,82.0,1.849,2.462,True
DH-03-096,MOIL-BL-03,-492.95,-579.11,21.807298,80.180814,331.29,0.0,4.3,2.15,329.14,4.3,Phyllite & Weathered Overburden,4.26,6.29,58.27,0.057,2.54,85.5,2.068,2.6,True
DH-03-096,MOIL-BL-03,-492.95,-579.11,21.807298,80.180814,331.29,4.3,19.5,11.9,319.39,15.2,Gondite (Manganiferous Quartzite),18.08,8.63,45.27,0.1356,3.59,93.8,2.001,2.173,True
DH-03-096,MOIL-BL-03,-492.95,-579.11,21.807298,80.180814,331.29,19.5,61.4,40.45,290.84,41.9,High-Grade Braunite Ore,47.27,9.21,18.87,0.0739,4.13,79.7,2.378,1.359,True
DH-03-096,MOIL-BL-03,-492.95,-579.11,21.807298,80.180814,331.29,61.4,77.7,69.55,261.74,16.3,Medium-Grade Pyrolusite Bed,45.75,6.77,13.62,0.1214,4.26,96.6,1.958,1.204,True
DH-03-096,MOIL-BL-03,-492.95,-579.11,21.807298,80.180814,331.29,77.7,81.4,79.55,251.74,3.7,Medium-Grade Pyrolusite Bed,44.72,7.41,16.4,0.1554,3.94,98.9,2.103,1.379,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,0.0,8.7,4.35,352.49,8.7,Phyllite & Weathered Overburden,6.64,9.13,54.72,0.0621,2.52,95.5,2.663,2.498,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,8.7,13.3,11.0,345.84,4.6,Phyllite & Weathered Overburden,8.81,7.0,46.64,0.078,2.7,90.7,2.185,2.362,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,13.3,29.9,21.6,335.24,16.6,Gondite (Manganiferous Quartzite),30.09,15.58,26.59,0.2113,3.54,86.5,3.062,1.509,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,29.9,81.2,55.55,301.29,51.3,High-Grade Braunite Ore,46.3,7.99,11.09,0.1396,3.87,91.2,2.073,1.277,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,81.2,92.6,86.9,269.94,11.4,Banded Hematite-Manganese Quartzite,23.69,11.27,34.87,0.2371,3.49,99.0,2.75,1.94,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,92.6,103.0,97.8,259.04,10.4,Quartz-Muscovite Schist,9.99,5.72,67.51,0.0897,2.68,88.6,1.89,2.6,True
DH-03-097,MOIL-BL-03,-919.81,-890.24,21.804503,80.17667,356.84,103.0,153.0,128.0,228.84,50.0,Quartz-Muscovite Schist,10.67,3.29,68.27,0.1243,2.89,92.3,1.745,2.6,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,0.0,2.1,1.05,372.74,2.1,Phyllite & Weathered Overburden,2.51,10.53,50.01,0.1145,2.72,85.9,2.759,2.37,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,2.1,41.1,21.6,352.19,39.0,Phyllite & Weathered Overburden,7.66,7.06,58.14,0.122,2.55,82.7,2.287,2.523,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,41.1,46.7,43.9,329.89,5.6,Gondite (Manganiferous Quartzite),30.09,12.36,40.21,0.3007,3.25,93.4,2.86,1.951,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,46.7,49.5,48.1,325.69,2.8,Gondite (Manganiferous Quartzite),19.16,11.5,30.31,0.1782,3.62,84.8,2.676,1.957,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,49.5,72.2,60.85,312.94,22.7,Banded Hematite-Manganese Quartzite,22.39,8.72,47.12,0.2815,3.45,95.3,2.142,2.201,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,72.2,92.2,82.2,291.59,20.0,Calc-Silicate Granulite,4.0,9.57,53.76,0.0647,2.88,97.7,2.41,2.429,True
DH-03-098,MOIL-BL-03,-1095.76,-573.53,21.807348,80.174962,373.79,92.2,132.8,112.5,261.29,40.6,Quartz-Muscovite Schist,8.63,3.52,71.84,0.103,2.76,98.1,1.367,2.6,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,0.0,5.2,2.6,341.74,5.2,Phyllite & Weathered Overburden,6.28,6.85,51.61,0.0962,2.72,89.3,2.029,2.387,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,5.2,42.1,23.65,320.69,36.9,Gondite (Manganiferous Quartzite),20.04,8.12,32.19,0.2376,3.28,84.3,2.442,1.606,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,42.1,44.0,43.05,301.29,1.9,Gondite (Manganiferous Quartzite),28.12,15.53,44.82,0.2329,3.43,90.2,3.243,2.1,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,44.0,45.3,44.65,299.69,1.3,Banded Hematite-Manganese Quartzite,26.95,10.08,30.86,0.3196,3.3,94.9,2.738,1.898,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,45.3,48.7,47.0,297.34,3.4,Gondite (Manganiferous Quartzite),28.64,15.66,43.96,0.233,3.3,94.8,2.83,2.261,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,48.7,78.6,63.65,280.69,29.9,Gondite (Manganiferous Quartzite),18.71,12.28,46.52,0.2395,3.65,86.7,2.848,2.311,True
DH-03-099,MOIL-BL-03,173.56,1198.1,21.823263,80.187285,344.34,78.6,80.9,79.75,264.59,2.3,Gondite (Manganiferous Quartzite),21.77,14.82,33.92,0.1846,3.71,84.0,3.06,1.741,True
DH-03-100,MOIL-BL-03,-945.38,409.07,21.816175,80.176422,344.44,0.0,9.8,4.9,339.54,9.8,Phyllite & Weathered Overburden,4.91,8.14,58.78,0.0479,2.49,94.3,2.382,2.432,True
DH-03-100,MOIL-BL-03,-945.38,409.07,21.816175,80.176422,344.44,9.8,13.9,11.85,332.59,4.1,Phyllite & Weathered Overburden,6.44,5.5,65.91,0.1454,2.43,93.6,1.85,2.594,True
DH-03-100,MOIL-BL-03,-945.38,409.07,21.816175,80.176422,344.44,13.9,19.1,16.5,327.94,5.2,Phyllite & Weathered Overburden,4.75,6.26,58.3,0.1454,2.6,96.5,2.013,2.493,True
DH-03-100,MOIL-BL-03,-945.38,409.07,21.816175,80.176422,344.44,19.1,22.2,20.65,323.79,3.1,Quartz-Muscovite Schist,3.52,4.34,66.91,0.0845,2.96,86.8,1.681,2.6,True
DH-03-100,MOIL-BL-03,-945.38,409.07,21.816175,80.176422,344.44,22.2,104.1,63.15,281.29,81.9,Quartz-Muscovite Schist,11.4,9.52,54.55,0.0966,2.71,91.1,1.93,2.536,True
DH-03-100,MOIL-BL-03,-945.38,409.07,21.816175,80.176422,344.44,104.1,114.4,109.25,235.19,10.3,Quartz-Muscovite Schist,9.97,3.03,57.04,0.1048,2.74,96.0,1.217,2.398,True
DH-03-101,MOIL-BL-03,-1074.37,-645.65,21.8067,80.175169,370.1,0.0,8.4,4.2,365.9,8.4,Phyllite & Weathered Overburden,4.66,10.29,60.46,0.0984,2.44,93.5,2.531,2.6,True
DH-03-101,MOIL-BL-03,-1074.37,-645.65,21.8067,80.175169,370.1,8.4,10.0,9.2,360.9,1.6,Phyllite & Weathered Overburden,8.14,8.85,60.09,0.082,2.51,94.1,2.264,2.6,True
DH-03-101,MOIL-BL-03,-1074.37,-645.65,21.8067,80.175169,370.1,10.0,93.2,51.6,318.5,83.2,Gondite (Manganiferous Quartzite),24.65,9.27,26.23,0.2091,3.23,88.0,2.064,1.765,True
DH-03-101,MOIL-BL-03,-1074.37,-645.65,21.8067,80.175169,370.1,93.2,129.8,111.5,258.6,36.6,Quartz-Muscovite Schist,7.15,3.03,51.59,0.0877,3.0,88.2,1.738,2.419,True
DH-03-101,MOIL-BL-03,-1074.37,-645.65,21.8067,80.175169,370.1,129.8,133.2,131.5,238.6,3.4,Quartz-Muscovite Schist,9.8,4.7,69.98,0.0621,2.84,83.7,1.833,2.6,True
DH-03-101,MOIL-BL-03,-1074.37,-645.65,21.8067,80.175169,370.1,133.2,143.7,138.45,231.65,10.5,Quartz-Muscovite Schist,6.84,5.23,71.32,0.1713,3.0,88.4,1.751,2.6,True
DH-03-102,MOIL-BL-03,966.79,841.03,21.820055,80.194986,350.72,0.0,3.8,1.9,348.82,3.8,Phyllite & Weathered Overburden,7.24,10.8,62.74,0.0443,2.48,93.5,2.66,2.6,True
DH-03-102,MOIL-BL-03,966.79,841.03,21.820055,80.194986,350.72,3.8,25.8,14.8,335.92,22.0,Phyllite & Weathered Overburden,4.12,8.01,55.83,0.0573,2.41,91.3,2.244,2.472,True
DH-03-102,MOIL-BL-03,966.79,841.03,21.820055,80.194986,350.72,25.8,27.2,26.5,324.22,1.4,Gondite (Manganiferous Quartzite),25.54,13.34,45.97,0.1891,3.54,85.8,2.943,2.276,True
DH-03-102,MOIL-BL-03,966.79,841.03,21.820055,80.194986,350.72,27.2,34.1,30.65,320.07,6.9,Gondite (Manganiferous Quartzite),18.0,9.93,29.79,0.1701,3.64,88.9,2.216,1.665,True
DH-03-102,MOIL-BL-03,966.79,841.03,21.820055,80.194986,350.72,34.1,37.5,35.8,314.92,3.4,Gondite (Manganiferous Quartzite),29.25,9.93,26.81,0.1913,3.61,91.2,2.639,1.687,True
DH-03-102,MOIL-BL-03,966.79,841.03,21.820055,80.194986,350.72,37.5,62.4,49.95,300.77,24.9,Banded Hematite-Manganese Quartzite,30.8,11.07,28.5,0.2533,3.36,99.0,2.959,1.883,True
DH-03-103,MOIL-BL-03,-130.25,806.68,21.819747,80.184335,343.25,0.0,26.4,13.2,330.05,26.4,Phyllite & Weathered Overburden,2.13,11.53,46.8,0.1157,2.71,98.3,2.582,2.269,True
DH-03-103,MOIL-BL-03,-130.25,806.68,21.819747,80.184335,343.25,26.4,50.2,38.3,304.95,23.8,Banded Hematite-Manganese Quartzite,24.08,10.18,35.66,0.2976,3.45,98.2,2.443,1.707,True
DH-03-103,MOIL-BL-03,-130.25,806.68,21.819747,80.184335,343.25,50.2,58.7,54.45,288.8,8.5,Gondite (Manganiferous Quartzite),18.2,10.27,35.04,0.2468,3.45,92.7,2.319,1.742,True
DH-03-103,MOIL-BL-03,-130.25,806.68,21.819747,80.184335,343.25,58.7,85.7,72.2,271.05,27.0,Gondite (Manganiferous Quartzite),18.17,8.16,47.38,0.1643,3.64,97.1,2.207,2.273,True
DH-03-103,MOIL-BL-03,-130.25,806.68,21.819747,80.184335,343.25,85.7,99.3,92.5,250.75,13.6,Calc-Silicate Granulite,4.21,5.85,60.12,0.0887,2.66,92.0,2.032,2.6,True
DH-03-104,MOIL-BL-03,614.41,-114.45,21.811472,80.191565,332.16,0.0,3.7,1.85,330.31,3.7,Phyllite & Weathered Overburden,2.06,6.41,67.06,0.1075,2.5,90.4,2.032,2.6,True
DH-03-104,MOIL-BL-03,614.41,-114.45,21.811472,80.191565,332.16,3.7,19.9,11.8,320.36,16.2,Phyllite & Weathered Overburden,4.91,10.04,66.12,0.0849,2.48,95.3,2.59,2.6,True
DH-03-104,MOIL-BL-03,614.41,-114.45,21.811472,80.191565,332.16,19.9,70.2,45.05,287.11,50.3,Gondite (Manganiferous Quartzite),19.59,12.27,45.23,0.202,3.47,90.4,2.999,2.175,True
DH-03-104,MOIL-BL-03,614.41,-114.45,21.811472,80.191565,332.16,70.2,74.8,72.5,259.66,4.6,Banded Hematite-Manganese Quartzite,30.29,10.26,35.6,0.2543,3.29,93.6,2.74,1.907,True
DH-03-104,MOIL-BL-03,614.41,-114.45,21.811472,80.191565,332.16,74.8,84.1,79.45,252.71,9.3,Quartz-Muscovite Schist,2.83,9.62,52.92,0.1507,2.76,93.5,2.545,2.427,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,0.0,28.2,14.1,338.05,28.2,Phyllite & Weathered Overburden,7.12,7.01,61.95,0.0477,2.75,99.0,1.642,2.6,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,28.2,33.1,30.65,321.5,4.9,Calc-Silicate Granulite,9.44,4.93,69.91,0.1563,2.79,97.6,2.026,2.6,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,33.1,37.6,35.35,316.8,4.5,Calc-Silicate Granulite,11.6,7.57,60.03,0.1017,2.78,79.1,2.123,2.417,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,37.6,60.0,48.8,303.35,22.4,Calc-Silicate Granulite,3.02,4.78,70.12,0.0647,2.95,95.0,1.502,2.6,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,60.0,68.9,64.45,287.7,8.9,Quartz-Muscovite Schist,4.26,4.57,60.24,0.0845,2.94,91.6,1.906,2.6,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,68.9,77.3,73.1,279.05,8.4,Quartz-Muscovite Schist,9.48,5.94,70.76,0.1673,3.0,93.0,1.661,2.6,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,77.3,96.8,87.05,265.1,19.5,Calc-Silicate Granulite,2.56,3.08,62.07,0.1765,2.83,95.1,1.66,2.6,True
DH-03-105,MOIL-BL-03,609.15,-674.26,21.806443,80.191514,352.15,96.8,118.0,107.4,244.75,21.2,Quartz-Muscovite Schist,7.48,5.4,62.35,0.0595,2.96,90.3,1.812,2.6,True
DH-03-106,MOIL-BL-03,-317.16,-857.22,21.804799,80.182521,364.79,0.0,8.2,4.1,360.69,8.2,Phyllite & Weathered Overburden,5.72,6.99,46.08,0.1135,2.75,94.3,2.133,2.174,True
DH-03-106,MOIL-BL-03,-317.16,-857.22,21.804799,80.182521,364.79,8.2,29.6,18.9,345.89,21.4,Banded Hematite-Manganese Quartzite,25.18,8.4,26.01,0.2641,3.44,89.0,2.211,1.566,True
DH-03-106,MOIL-BL-03,-317.16,-857.22,21.804799,80.182521,364.79,29.6,55.8,42.7,322.09,26.2,High-Grade Braunite Ore,42.68,6.27,13.85,0.2142,4.12,90.1,1.624,1.29,True
DH-03-106,MOIL-BL-03,-317.16,-857.22,21.804799,80.182521,364.79,55.8,61.7,58.75,306.04,5.9,High-Grade Braunite Ore,41.79,8.29,17.27,0.1513,3.73,87.0,2.194,1.427,True
DH-03-106,MOIL-BL-03,-317.16,-857.22,21.804799,80.182521,364.79,61.7,68.1,64.9,299.89,6.4,Medium-Grade Pyrolusite Bed,54.0,5.92,21.38,0.1948,4.17,91.9,1.982,1.386,True
DH-03-107,MOIL-BL-03,1147.84,-819.55,21.805138,80.196744,354.37,0.0,26.4,13.2,341.17,26.4,Phyllite & Weathered Overburden,2.5,6.8,61.42,0.0928,2.56,88.2,2.021,2.539,True
DH-03-107,MOIL-BL-03,1147.84,-819.55,21.805138,80.196744,354.37,26.4,33.6,30.0,324.37,7.2,Calc-Silicate Granulite,8.52,9.81,63.35,0.0656,2.78,94.5,2.556,2.6,True
DH-03-107,MOIL-BL-03,1147.84,-819.55,21.805138,80.196744,354.37,33.6,56.8,45.2,309.17,23.2,Quartz-Muscovite Schist,5.73,4.45,67.89,0.1466,2.91,99.0,1.707,2.6,True
DH-03-107,MOIL-BL-03,1147.84,-819.55,21.805138,80.196744,354.37,56.8,60.3,58.55,295.82,3.5,Calc-Silicate Granulite,2.09,3.56,71.84,0.1519,3.02,86.2,1.963,2.6,True
DH-03-107,MOIL-BL-03,1147.84,-819.55,21.805138,80.196744,354.37,60.3,72.2,66.25,288.12,11.9,Quartz-Muscovite Schist,5.17,5.97,52.82,0.066,2.9,99.0,2.111,2.479,True
DH-03-107,MOIL-BL-03,1147.84,-819.55,21.805138,80.196744,354.37,72.2,90.1,81.15,273.22,17.9,Calc-Silicate Granulite,3.2,9.89,51.67,0.1382,2.72,97.2,2.554,2.475,True
DH-03-108,MOIL-BL-03,-637.92,-552.88,21.807533,80.179407,362.74,0.0,17.6,8.8,353.94,17.6,Phyllite & Weathered Overburden,8.31,9.72,59.57,0.0509,2.64,87.9,2.05,2.6,True
DH-03-108,MOIL-BL-03,-637.92,-552.88,21.807533,80.179407,362.74,17.6,34.7,26.15,336.59,17.1,Gondite (Manganiferous Quartzite),20.27,15.9,37.91,0.2575,3.38,83.6,3.214,1.923,True
DH-03-108,MOIL-BL-03,-637.92,-552.88,21.807533,80.179407,362.74,34.7,44.6,39.65,323.09,9.9,High-Grade Braunite Ore,37.62,4.81,11.95,0.2032,4.15,99.0,1.845,1.309,True
DH-03-108,MOIL-BL-03,-637.92,-552.88,21.807533,80.179407,362.74,44.6,45.8,45.2,317.54,1.2,High-Grade Braunite Ore,39.5,7.85,21.65,0.0881,4.09,81.4,2.092,1.369,True
DH-03-108,MOIL-BL-03,-637.92,-552.88,21.807533,80.179407,362.74,45.8,53.8,49.8,312.94,8.0,Medium-Grade Pyrolusite Bed,43.59,7.22,13.66,0.0891,3.76,95.1,2.298,1.201,True
DH-03-108,MOIL-BL-03,-637.92,-552.88,21.807533,80.179407,362.74,53.8,92.9,73.35,289.39,39.1,Gondite (Manganiferous Quartzite),23.07,11.33,35.79,0.1935,3.26,85.8,2.778,1.797,True
DH-03-109,MOIL-BL-03,-95.75,-735.73,21.805891,80.18467,340.52,0.3,1.8,1.05,339.47,1.5,Phyllite & Weathered Overburden,5.15,10.28,66.98,0.1249,2.74,94.5,2.628,2.6,True
DH-03-109,MOIL-BL-03,-95.75,-735.73,21.805891,80.18467,340.52,1.8,27.3,14.55,325.97,25.5,Gondite (Manganiferous Quartzite),20.54,15.14,35.55,0.2554,3.47,93.7,3.051,1.862,True
DH-03-109,MOIL-BL-03,-95.75,-735.73,21.805891,80.18467,340.52,27.3,40.7,34.0,306.52,13.4,Banded Hematite-Manganese Quartzite,29.72,12.46,44.97,0.2869,3.66,97.1,2.919,2.077,True
DH-03-109,MOIL-BL-03,-95.75,-735.73,21.805891,80.18467,340.52,40.7,45.2,42.95,297.57,4.5,Medium-Grade Pyrolusite Bed,49.73,8.77,11.68,0.1471,3.71,93.1,2.402,1.195,True
DH-03-109,MOIL-BL-03,-95.75,-735.73,21.805891,80.18467,340.52,45.2,47.9,46.55,293.97,2.7,High-Grade Braunite Ore,45.63,8.57,21.49,0.2014,4.31,96.0,2.219,1.557,True
